from_State,from_Division,from_Latitude,from_Longitude,to_State,to_Division,to_Latitude,to_Longitude,distance_metres,time_minutes,trans_type
NSW,Mitchell,-33.71,150.96,NSW,Sydney,-33.895,151.2,45182,2572,car
NSW,Mitchell,-33.71,150.96,NSW,Watson,-33.908,151.077,29789,2316,car
NSW,Mitchell,-33.71,150.96,NSW,Wentworth,-33.883,151.253,45703,2598,car
NSW,Mitchell,-33.71,150.96,NSW,Werriwa,-33.981,150.843,46694,2514,car
NSW,Mitchell,-33.71,150.96,NSW,Whitlam,-34.534,150.552,131575,5870,car
NSW,Mitchell,-33.71,150.96,NSW,Sydney Airport,-33.940248,151.175186,53380,2908,car
NSW,New England,-30.319,151.315,NSW,Newcastle,-32.841,151.753,343979,16004,car
NSW,New England,-30.319,151.315,NSW,North Sydney,-33.816,151.184,488736,21534,car
NSW,New England,-30.319,151.315,NSW,Page,-29.275,152.804,322140,16295,car
NSW,New England,-30.319,151.315,NSW,Parkes,-30.887,147.373,512340,22848,car
NSW,New England,-30.319,151.315,NSW,Parramatta,-33.809,151.011,489325,21957,car
NSW,New England,-30.319,151.315,NSW,Paterson,-32.40694,151.91806,297091,14330,car
NSW,New England,-30.319,151.315,NSW,Reid,-33.853,151.084,492683,22229,car
NSW,New England,-30.319,151.315,NSW,Richmond,-28.511,153.363,429114,21130,car
NSW,New England,-30.319,151.315,NSW,Riverina,-34.427,146.7,788488,32064,car
NSW,New England,-30.319,151.315,NSW,Robertson,-33.382,151.213,441624,19454,car
NSW,New England,-30.319,151.315,NSW,Shortland,-33.112,151.617,378880,18016,car
NSW,New England,-30.319,151.315,NSW,Sydney,-33.895,151.2,500703,22423,car
NSW,New England,-30.319,151.315,NSW,Watson,-33.908,151.077,498805,22629,car
NSW,New England,-30.319,151.315,NSW,Wentworth,-33.883,151.253,501224,22450,car
NSW,New England,-30.319,151.315,NSW,Werriwa,-33.981,150.843,535254,23536,car
NSW,New England,-30.319,151.315,NSW,Whitlam,-34.534,150.552,620135,26892,car
NSW,New England,-30.319,151.315,NSW,Sydney Airport,-33.940248,151.175186,508901,22760,car
NSW,Newcastle,-32.841,151.753,NSW,North Sydney,-33.816,151.184,165631,7364,car
NSW,Newcastle,-32.841,151.753,NSW,Page,-29.275,152.804,529285,21564,car
NSW,Newcastle,-32.841,151.753,NSW,Parkes,-30.887,147.373,587026,24022,car
NSW,Newcastle,-32.841,151.753,NSW,Parramatta,-33.809,151.011,166220,7787,car
NSW,Newcastle,-32.841,151.753,NSW,Paterson,-32.40694,151.91806,67244,3906,car
NSW,Newcastle,-32.841,151.753,NSW,Reid,-33.853,151.084,169578,8059,car
NSW,Newcastle,-32.841,151.753,NSW,Richmond,-28.511,153.363,633821,26291,car
NSW,Newcastle,-32.841,151.753,NSW,Riverina,-34.427,146.7,680307,26280,car
NSW,Newcastle,-32.841,151.753,NSW,Robertson,-33.382,151.213,118519,5284,car
NSW,Newcastle,-32.841,151.753,NSW,Shortland,-33.112,151.617,55775,3846,car
NSW,Newcastle,-32.841,151.753,NSW,Sydney,-33.895,151.2,177598,8253,car
NSW,Newcastle,-32.841,151.753,NSW,Watson,-33.908,151.077,175700,8459,car
NSW,Newcastle,-32.841,151.753,NSW,Wentworth,-33.883,151.253,178119,8279,car
NSW,Newcastle,-32.841,151.753,NSW,Werriwa,-33.981,150.843,212149,9366,car
NSW,Newcastle,-32.841,151.753,NSW,Whitlam,-34.534,150.552,297030,12722,car
NSW,Newcastle,-32.841,151.753,NSW,Sydney Airport,-33.940248,151.175186,185796,8590,car
NSW,North Sydney,-33.816,151.184,NSW,Page,-29.275,152.804,679387,27293,car
NSW,North Sydney,-33.816,151.184,NSW,Parkes,-30.887,147.373,619768,26500,car
NSW,North Sydney,-33.816,151.184,NSW,Parramatta,-33.809,151.011,26345,1563,car
NSW,North Sydney,-33.816,151.184,NSW,Paterson,-32.40694,151.91806,217345,9635,car
NSW,North Sydney,-33.816,151.184,NSW,Reid,-33.853,151.084,16409,1403,car
NSW,North Sydney,-33.816,151.184,NSW,Richmond,-28.511,153.363,783923,32021,car
NSW,North Sydney,-33.816,151.184,NSW,Riverina,-34.427,146.7,524237,19773,car
NSW,North Sydney,-33.816,151.184,NSW,Robertson,-33.382,151.213,66614,3187,car
NSW,North Sydney,-33.816,151.184,NSW,Shortland,-33.112,151.617,126503,5881,car
NSW,North Sydney,-33.816,151.184,NSW,Sydney,-33.895,151.2,12820,1082,car
NSW,North Sydney,-33.816,151.184,NSW,Warringah,-33.7932,151.2876,15300,1740,car
NSW,North Sydney,-33.816,151.184,NSW,Watson,-33.908,151.077,22531,1804,car
NSW,North Sydney,-33.816,151.184,NSW,Wentworth,-33.883,151.253,13341,1109,car
NSW,North Sydney,-33.816,151.184,NSW,Werriwa,-33.981,150.843,54299,2815,car
NSW,North Sydney,-33.816,151.184,NSW,Whitlam,-34.534,150.552,140960,6215,car
NSW,North Sydney,-33.816,151.184,NSW,Sydney Airport,-33.940248,151.175186,21018,1419,car
NSW,Page,-29.275,152.804,NSW,Parkes,-30.887,147.373,769466,33884,car
NSW,Page,-29.275,152.804,NSW,Parramatta,-33.809,151.011,674416,27462,car
NSW,Page,-29.275,152.804,NSW,Paterson,-32.40694,151.91806,491793,21356,car
NSW,Page,-29.275,152.804,NSW,Reid,-33.853,151.084,677774,27733,car
NSW,Page,-29.275,152.804,NSW,Richmond,-28.511,153.363,164568,10227,car
NSW,Page,-29.275,152.804,NSW,Riverina,-34.427,146.7,1035748,43964,car
NSW,Page,-29.275,152.804,NSW,Robertson,-33.382,151.213,626715,24958,car
NSW,Page,-29.275,152.804,NSW,Shortland,-33.112,151.617,563971,23520,car
NSW,Page,-29.275,152.804,NSW,Sydney,-33.895,151.2,685794,27928,car
NSW,Page,-29.275,152.804,NSW,Watson,-33.908,151.077,683896,28134,car
NSW,Page,-29.275,152.804,NSW,Wentworth,-33.883,151.253,686315,27954,car
NSW,Page,-29.275,152.804,NSW,Werriwa,-33.981,150.843,720345,29041,car
NSW,Page,-29.275,152.804,NSW,Whitlam,-34.534,150.552,805226,32397,car
NSW,Page,-29.275,152.804,NSW,Sydney Airport,-33.940248,151.175186,693992,28264,car
NSW,Parkes,-30.887,147.373,NSW,Parramatta,-33.809,151.011,595022,25845,car
NSW,Parkes,-30.887,147.373,NSW,Paterson,-32.40694,151.91806,632738,25904,car
NSW,Parkes,-30.887,147.373,NSW,Reid,-33.853,151.084,599809,26011,car
NSW,Parkes,-30.887,147.373,NSW,Richmond,-28.511,153.363,885235,38724,car
NSW,Parkes,-30.887,147.373,NSW,Riverina,-34.427,146.7,523978,20856,car
NSW,Parkes,-30.887,147.373,NSW,Robertson,-33.382,151.213,606523,25373,car
NSW,Parkes,-30.887,147.373,NSW,Shortland,-33.112,151.617,600599,24728,car
NSW,Parkes,-30.887,147.373,NSW,Sydney,-33.895,151.2,618947,27314,car
NSW,Parkes,-30.887,147.373,NSW,Watson,-33.908,151.077,603785,26335,car
NSW,Parkes,-30.887,147.373,NSW,Wentworth,-33.883,151.253,619467,27340,car
NSW,Parkes,-30.887,147.373,NSW,Werriwa,-33.981,150.843,602017,26134,car
NSW,Parkes,-30.887,147.373,NSW,Whitlam,-34.534,150.552,710921,28526,car
NSW,Parkes,-30.887,147.373,NSW,Sydney Airport,-33.940248,151.175186,625626,26990,car
NSW,Parramatta,-33.809,151.011,NSW,Paterson,-32.40694,151.91806,212464,9791,car
NSW,Parramatta,-33.809,151.011,NSW,Reid,-33.853,151.084,11698,997,car
NSW,Parramatta,-33.809,151.011,NSW,Richmond,-28.511,153.363,779042,32176,car
NSW,Parramatta,-33.809,151.011,NSW,Riverina,-34.427,146.7,513808,19339,car
NSW,Parramatta,-33.809,151.011,NSW,Robertson,-33.382,151.213,61733,3342,car
NSW,Parramatta,-33.809,151.011,NSW,Shortland,-33.112,151.617,121622,6037,car
NSW,Parramatta,-33.809,151.011,NSW,Sydney,-33.895,151.2,24346,2448,car
NSW,Parramatta,-33.809,151.011,NSW,Watson,-33.908,151.077,15675,1320,car
NSW,Parramatta,-33.809,151.011,NSW,Wentworth,-33.883,151.253,41200,2478,car
NSW,Parramatta,-33.809,151.011,NSW,Werriwa,-33.981,150.843,45651,2425,car
NSW,Parramatta,-33.809,151.011,NSW,Whitlam,-34.534,150.552,130532,5781,car
NSW,Parramatta,-33.809,151.011,NSW,Sydney Airport,-33.940248,151.175186,31054,2376,car
NSW,Paterson,-32.40694,151.91806,NSW,Reid,-33.853,151.084,215815,10210,car
NSW,Paterson,-32.40694,151.91806,NSW,Richmond,-28.511,153.363,597561,26018,car
NSW,Paterson,-32.40694,151.91806,NSW,Riverina,-34.427,146.7,726544,28432,car
NSW,Paterson,-32.40694,151.91806,NSW,Robertson,-33.382,151.213,164756,7435,car
NSW,Paterson,-32.40694,151.91806,NSW,Shortland,-33.112,151.617,102012,5997,car
NSW,Paterson,-32.40694,151.91806,NSW,Sydney,-33.895,151.2,223835,10404,car
NSW,Paterson,-32.40694,151.91806,NSW,Watson,-33.908,151.077,221937,10611,car
NSW,Paterson,-32.40694,151.91806,NSW,Wentworth,-33.883,151.253,224356,10431,car
NSW,Paterson,-32.40694,151.91806,NSW,Werriwa,-33.981,150.843,258386,11518,car
NSW,Paterson,-32.40694,151.91806,NSW,Whitlam,-34.534,150.552,343267,14873,car
NSW,Paterson,-32.40694,151.91806,NSW,Sydney Airport,-33.940248,151.175186,232033,10741,car
NSW,Reid,-33.853,151.084,NSW,Richmond,-28.511,153.363,782301,32532,car
NSW,Reid,-33.853,151.084,NSW,Riverina,-34.427,146.7,503958,19384,car
NSW,Reid,-33.853,151.084,NSW,Robertson,-33.382,151.213,64992,3697,car
NSW,Reid,-33.853,151.084,NSW,Shortland,-33.112,151.617,124881,6392,car
NSW,Reid,-33.853,151.084,NSW,Sydney,-33.895,151.2,14827,1958,car
NSW,Reid,-33.853,151.084,NSW,Watson,-33.908,151.077,8980,890,car
NSW,Reid,-33.853,151.084,NSW,Wentworth,-33.883,151.253,19673,2325,car
NSW,Reid,-33.853,151.084,NSW,Werriwa,-33.981,150.843,34019,2426,car
NSW,Reid,-33.853,151.084,NSW,Whitlam,-34.534,150.552,120681,5826,car
NSW,Reid,-33.853,151.084,NSW,Sydney Airport,-33.940248,151.175186,24359,1946,car
NSW,Richmond,-28.511,153.363,NSW,Riverina,-34.427,146.7,1142757,48833,car
NSW,Richmond,-28.511,153.363,NSW,Robertson,-33.382,151.213,731300,29688,car
NSW,Richmond,-28.511,153.363,NSW,Shortland,-33.112,151.617,668555,28250,car
NSW,Richmond,-28.511,153.363,NSW,Sydney,-33.895,151.2,790379,32657,car
NSW,Richmond,-28.511,153.363,NSW,Watson,-33.908,151.077,788481,32864,car
NSW,Richmond,-28.511,153.363,NSW,Wentworth,-33.883,151.253,790900,32684,car
NSW,Richmond,-28.511,153.363,NSW,Werriwa,-33.981,150.843,824929,33771,car
NSW,Richmond,-28.511,153.363,NSW,Whitlam,-34.534,150.552,909811,37126,car
NSW,Richmond,-28.511,153.363,NSW,Sydney Airport,-33.940248,151.175186,798577,32994,car
NSW,Riverina,-34.427,146.7,NSW,Robertson,-33.382,151.213,575376,21780,car
NSW,Riverina,-34.427,146.7,NSW,Shortland,-33.112,151.617,635265,24474,car
NSW,Riverina,-34.427,146.7,NSW,Sydney,-33.895,151.2,513565,19465,car
NSW,Riverina,-34.427,146.7,NSW,Watson,-33.908,151.077,498679,18831,car
NSW,Riverina,-34.427,146.7,NSW,Wentworth,-33.883,151.253,518270,19729,car
NSW,Riverina,-34.427,146.7,NSW,Werriwa,-33.981,150.843,470607,17454,car
NSW,Riverina,-34.427,146.7,NSW,Whitlam,-34.534,150.552,413902,16321,car
NSW,Riverina,-34.427,146.7,NSW,Sydney Airport,-33.940248,151.175186,505706,18916,car
NSW,Robertson,-33.382,151.213,NSW,Shortland,-33.112,151.617,73617,3481,car
NSW,Robertson,-33.382,151.213,NSW,Sydney,-33.895,151.2,73769,3905,car
NSW,Robertson,-33.382,151.213,NSW,Watson,-33.908,151.077,71871,4111,car
NSW,Robertson,-33.382,151.213,NSW,Wentworth,-33.883,151.253,74290,3931,car
NSW,Robertson,-33.382,151.213,NSW,Werriwa,-33.981,150.843,108320,5018,car
NSW,Robertson,-33.382,151.213,NSW,Whitlam,-34.534,150.552,193201,8374,car
NSW,Robertson,-33.382,151.213,NSW,Sydney Airport,-33.940248,151.175186,81967,4242,car
NSW,Shortland,-33.112,151.617,NSW,Sydney,-33.895,151.2,131787,6421,car
NSW,Shortland,-33.112,151.617,NSW,Watson,-33.908,151.077,129889,6627,car
NSW,Shortland,-33.112,151.617,NSW,Wentworth,-33.883,151.253,132308,6447,car
NSW,Shortland,-33.112,151.617,NSW,Werriwa,-33.981,150.843,166338,7534,car
NSW,Shortland,-33.112,151.617,NSW,Whitlam,-34.534,150.552,251219,10890,car
NSW,Shortland,-33.112,151.617,NSW,Sydney Airport,-33.940248,151.175186,139985,6757,car
NSW,Sydney,-33.895,151.2,NSW,Watson,-33.908,151.077,14483,1862,car
NSW,Sydney,-33.895,151.2,NSW,Wentworth,-33.883,151.253,8141,1015,car
NSW,Sydney,-33.895,151.2,NSW,Werriwa,-33.981,150.843,38699,2521,car
NSW,Sydney,-33.895,151.2,NSW,Whitlam,-34.534,150.552,125360,5921,car
NSW,Sydney,-33.895,151.2,NSW,Sydney Airport,-33.940248,151.175186,7085,1153,car
NSW,Warringah,-33.7932,151.2876,NSW,Sydney Airport,-33.940248,151.175186,29400,3060,car
NSW,Watson,-33.908,151.077,NSW,Wentworth,-33.883,151.253,28807,2056,car
NSW,Watson,-33.908,151.077,NSW,Werriwa,-33.981,150.843,28997,1837,car
NSW,Watson,-33.908,151.077,NSW,Whitlam,-34.534,150.552,115658,5237,car
NSW,Watson,-33.908,151.077,NSW,Sydney Airport,-33.940248,151.175186,16243,1243,car
NSW,Wentworth,-33.883,151.253,NSW,Werriwa,-33.981,150.843,48647,2804,car
NSW,Wentworth,-33.883,151.253,NSW,Whitlam,-34.534,150.552,135308,6204,car
NSW,Wentworth,-33.883,151.253,NSW,Sydney Airport,-33.940248,151.175186,15366,1408,car
NSW,Werriwa,-33.981,150.843,NSW,Whitlam,-34.534,150.552,87669,3954,car
NSW,Werriwa,-33.981,150.843,NSW,Sydney Airport,-33.940248,151.175186,37501,2025,car
NSW,Whitlam,-34.534,150.552,NSW,Sydney Airport,-33.940248,151.175186,122747,5324,car
NT,Lingiari,-19.416,133.363,NT,Solomon,-12.423,130.936,1074412,51279,car
NT,Lingiari,-19.416,133.363,NT,Darwin Airport,-12.409821,130.880137,1083154,51865,car
NT,Solomon,-12.423,130.936,NT,Darwin Airport,-12.409821,130.880137,9569,655,car
QLD,Blair,-27.115,152.462,QLD,Bonner,-27.5,153.138,132470,5646,car
QLD,Blair,-27.115,152.462,QLD,Bowman,-27.58,153.242,140878,6315,car
QLD,Blair,-27.115,152.462,QLD,Brisbane,-27.438,153.028,121036,5265,car
QLD,Blair,-27.115,152.462,QLD,Dawson,-20.204,148.003,1155110,46180,car
QLD,Blair,-27.115,152.462,QLD,Dickson,-27.271,152.847,94947,5033,car
QLD,Blair,-27.115,152.462,QLD,Fadden,-27.793072,153.356213,153197,6642,car
QLD,Blair,-27.115,152.462,QLD,Fairfax,-26.586,152.888,139042,6967,car
QLD,Blair,-27.115,152.462,QLD,Fisher,-26.789,152.899,92147,4603,car
QLD,Blair,-27.115,152.462,QLD,Flynn,-24.491,149.664,579545,24865,car
QLD,Blair,-27.115,152.462,QLD,Forde,-27.762,153.181,137267,6054,car
QLD,Blair,-27.115,152.462,QLD,Griffith,-27.486,153.062,118660,5667,car
QLD,Blair,-27.115,152.462,QLD,Groom,-27.484,151.653,126117,5883,car
QLD,Blair,-27.115,152.462,QLD,Herbert,-19.208,146.616,1342913,53649,car
QLD,Blair,-27.115,152.462,QLD,Hinkler,-25.183,152.385,328896,13663,car
QLD,Blair,-27.115,152.462,QLD,Leichhardt,-14.357,143.121,2213253,109711,car
QLD,Blair,-27.115,152.462,QLD,Lilley,-27.377,153.071,130088,5740,car
QLD,Blair,-27.115,152.462,QLD,Longman,-27.014,152.895,90265,4515,car
QLD,Blair,-27.115,152.462,QLD,Maranoa,-25.807,144.718,1000406,52325,car
QLD,Blair,-27.115,152.462,QLD,McPherson,-28.148,153.399,192157,8001,car
QLD,Blair,-27.115,152.462,QLD,Moncrieff,-28.008,153.385,171594,7369,car
QLD,Blair,-27.115,152.462,QLD,Moreton,-27.564,153.031,110211,4908,car
QLD,Blair,-27.115,152.462,QLD,Oxley,-27.609,152.933,99201,4357,car
QLD,Blair,-27.115,152.462,QLD,Petrie,-27.246,153.039,118713,5846,car
QLD,Blair,-27.115,152.462,QLD,Rankin,-27.642,153.094,118697,5335,car
QLD,Blair,-27.115,152.462,QLD,Ryan,-27.47,152.851,112118,5569,car
QLD,Blair,-27.115,152.462,QLD,Wide Bay,-25.913,152.559,242971,10267,car
QLD,Blair,-27.115,152.462,QLD,Wright,-27.917,152.674,121362,5744,car
QLD,Blair,-27.115,152.462,QLD,Brisbane Airport,-27.394903,153.121228,132244,5746,car
QLD,Bonner,-27.5,153.138,QLD,Bowman,-27.58,153.242,16480,1125,car
QLD,Bonner,-27.5,153.138,QLD,Brisbane,-27.438,153.028,17527,1429,car
QLD,Bonner,-27.5,153.138,QLD,Dawson,-20.204,148.003,1182758,47209,car
QLD,Bonner,-27.5,153.138,QLD,Dickson,-27.271,152.847,55301,3133,car
QLD,Bonner,-27.5,153.138,QLD,Fadden,-27.793072,153.356213,52140,2438,car
QLD,Bonner,-27.5,153.138,QLD,Fairfax,-26.586,152.888,123135,5253,car
QLD,Bonner,-27.5,153.138,QLD,Fisher,-26.789,152.899,98813,4683,car
QLD,Bonner,-27.5,153.138,QLD,Flynn,-24.491,149.664,658719,27617,car
QLD,Bonner,-27.5,153.138,QLD,Forde,-27.762,153.181,36210,1850,car
QLD,Bonner,-27.5,153.138,QLD,Griffith,-27.486,153.062,9125,792,car
QLD,Bonner,-27.5,153.138,QLD,Groom,-27.484,151.653,175924,7979,car
QLD,Bonner,-27.5,153.138,QLD,Herbert,-19.208,146.616,1370562,54678,car
QLD,Bonner,-27.5,153.138,QLD,Hinkler,-25.183,152.385,332392,13182,car
QLD,Bonner,-27.5,153.138,QLD,Leichhardt,-14.357,143.121,2240901,110740,car
QLD,Bonner,-27.5,153.138,QLD,Lilley,-27.377,153.071,19142,1150,car
QLD,Bonner,-27.5,153.138,QLD,Longman,-27.014,152.895,70729,3205,car
QLD,Bonner,-27.5,153.138,QLD,Maranoa,-25.807,144.718,1057048,54975,car
QLD,Bonner,-27.5,153.138,QLD,McPherson,-28.148,153.399,91100,3797,car
QLD,Bonner,-27.5,153.138,QLD,Moncrieff,-28.008,153.385,70537,3165,car
QLD,Bonner,-27.5,153.138,QLD,Moreton,-27.564,153.031,18242,1456,car
QLD,Bonner,-27.5,153.138,QLD,Oxley,-27.609,152.933,34910,1625,car
QLD,Bonner,-27.5,153.138,QLD,Petrie,-27.246,153.039,41264,2184,car
QLD,Bonner,-27.5,153.138,QLD,Rankin,-27.642,153.094,20746,1162,car
QLD,Bonner,-27.5,153.138,QLD,Ryan,-27.47,152.851,41351,2737,car
QLD,Bonner,-27.5,153.138,QLD,Wide Bay,-25.913,152.559,220836,8784,car
QLD,Bonner,-27.5,153.138,QLD,Wright,-27.917,152.674,91775,3869,car
QLD,Bonner,-27.5,153.138,QLD,Brisbane Airport,-27.394903,153.121228,17651,968,car
QLD,Bowman,-27.58,153.242,QLD,Brisbane,-27.438,153.028,35017,2219,car
QLD,Bowman,-27.58,153.242,QLD,Dawson,-20.204,148.003,1197842,48145,car
QLD,Bowman,-27.58,153.242,QLD,Dickson,-27.271,152.847,70385,4070,car
QLD,Bowman,-27.58,153.242,QLD,Fadden,-27.793072,153.356213,45297,2478,car
QLD,Bowman,-27.58,153.242,QLD,Fairfax,-26.586,152.888,138219,6189,car
QLD,Bowman,-27.58,153.242,QLD,Fisher,-26.789,152.899,113897,5620,car
QLD,Bowman,-27.58,153.242,QLD,Flynn,-24.491,149.664,673803,28554,car
QLD,Bowman,-27.58,153.242,QLD,Forde,-27.762,153.181,29367,1890,car
QLD,Bowman,-27.58,153.242,QLD,Griffith,-27.486,153.062,24200,1681,car
QLD,Bowman,-27.58,153.242,QLD,Groom,-27.484,151.653,184638,8574,car
QLD,Bowman,-27.58,153.242,QLD,Herbert,-19.208,146.616,1385646,55614,car
QLD,Bowman,-27.58,153.242,QLD,Hinkler,-25.183,152.385,347476,14118,car
QLD,Bowman,-27.58,153.242,QLD,Leichhardt,-14.357,143.121,2255985,111676,car
QLD,Bowman,-27.58,153.242,QLD,Lilley,-27.377,153.071,34226,2087,car
QLD,Bowman,-27.58,153.242,QLD,Longman,-27.014,152.895,85813,4141,car
QLD,Bowman,-27.58,153.242,QLD,Maranoa,-25.807,144.718,1065761,55571,car
QLD,Bowman,-27.58,153.242,QLD,McPherson,-28.148,153.399,84257,3836,car
QLD,Bowman,-27.58,153.242,QLD,Moncrieff,-28.008,153.385,63694,3205,car
QLD,Bowman,-27.58,153.242,QLD,Moreton,-27.564,153.031,26969,1977,car
QLD,Bowman,-27.58,153.242,QLD,Oxley,-27.609,152.933,43623,2221,car
QLD,Bowman,-27.58,153.242,QLD,Petrie,-27.246,153.039,56348,3121,car
QLD,Bowman,-27.58,153.242,QLD,Rankin,-27.642,153.094,29459,1758,car
QLD,Bowman,-27.58,153.242,QLD,Ryan,-27.47,152.851,68386,3633,car
QLD,Bowman,-27.58,153.242,QLD,Wide Bay,-25.913,152.559,235920,9720,car
QLD,Bowman,-27.58,153.242,QLD,Wright,-27.917,152.674,100488,4465,car
QLD,Bowman,-27.58,153.242,QLD,Brisbane Airport,-27.394903,153.121228,32735,1904,car
QLD,Brisbane,-27.438,153.028,QLD,Dawson,-20.204,148.003,1168471,47104,car
QLD,Brisbane,-27.438,153.028,QLD,Dickson,-27.271,152.847,32430,2249,car
QLD,Brisbane,-27.438,153.028,QLD,Fadden,-27.793072,153.356213,60567,2770,car
QLD,Brisbane,-27.438,153.028,QLD,Fairfax,-26.586,152.888,108847,5148,car
QLD,Brisbane,-27.438,153.028,QLD,Fisher,-26.789,152.899,84526,4578,car
QLD,Brisbane,-27.438,153.028,QLD,Flynn,-24.491,149.664,644432,27512,car
QLD,Brisbane,-27.438,153.028,QLD,Forde,-27.762,153.181,44637,2182,car
QLD,Brisbane,-27.438,153.028,QLD,Griffith,-27.486,153.062,8360,703,car
QLD,Brisbane,-27.438,153.028,QLD,Groom,-27.484,151.653,165207,7595,car
QLD,Brisbane,-27.438,153.028,QLD,Herbert,-19.208,146.616,1356274,54573,car
QLD,Brisbane,-27.438,153.028,QLD,Hinkler,-25.183,152.385,318104,13077,car
QLD,Brisbane,-27.438,153.028,QLD,Leichhardt,-14.357,143.121,2226613,110634,car
QLD,Brisbane,-27.438,153.028,QLD,Lilley,-27.377,153.071,11470,852,car
QLD,Brisbane,-27.438,153.028,QLD,Longman,-27.014,152.895,56441,3100,car
QLD,Brisbane,-27.438,153.028,QLD,Maranoa,-25.807,144.718,1046331,54591,car
QLD,Brisbane,-27.438,153.028,QLD,McPherson,-28.148,153.399,99527,4129,car
QLD,Brisbane,-27.438,153.028,QLD,Moncrieff,-28.008,153.385,78964,3497,car
QLD,Brisbane,-27.438,153.028,QLD,Moreton,-27.564,153.031,19459,1303,car
QLD,Brisbane,-27.438,153.028,QLD,Oxley,-27.609,152.933,25805,1414,car
QLD,Brisbane,-27.438,153.028,QLD,Petrie,-27.246,153.039,26977,2079,car
QLD,Brisbane,-27.438,153.028,QLD,Rankin,-27.642,153.094,28835,1669,car
QLD,Brisbane,-27.438,153.028,QLD,Ryan,-27.47,152.851,25565,1760,car
QLD,Brisbane,-27.438,153.028,QLD,Wide Bay,-25.913,152.559,206549,8679,car
QLD,Brisbane,-27.438,153.028,QLD,Wright,-27.917,152.674,81058,3486,car
QLD,Brisbane,-27.438,153.028,QLD,Brisbane Airport,-27.394903,153.121228,13626,858,car
QLD,Capricornia,-21.160661,149.067253,QLD,Dawson,-20.204,148.003,13700,960,car
QLD,Capricornia,-21.160661,149.067253,QLD,Brisbane Airport,-27.394903,153.121228,955000,38400,car
QLD,Dawson,-20.204,148.003,QLD,Capricornia,-21.160661,149.067253,13700,960,car
QLD,Dawson,-20.204,148.003,QLD,Dickson,-27.271,152.847,1171778,47144,car
QLD,Dawson,-20.204,148.003,QLD,Fadden,-27.793072,153.356213,1231163,49251,car
QLD,Dawson,-20.204,148.003,QLD,Fairfax,-26.586,152.888,1076100,43508,car
QLD,Dawson,-20.204,148.003,QLD,Fisher,-26.789,152.899,1115805,45226,car
QLD,Dawson,-20.204,148.003,QLD,Flynn,-24.491,149.664,703366,27725,car
QLD,Dawson,-20.204,148.003,QLD,Forde,-27.762,153.181,1215233,48663,car
QLD,Dawson,-20.204,148.003,QLD,Griffith,-27.486,153.062,1176158,47430,car
QLD,Dawson,-20.204,148.003,QLD,Groom,-27.484,151.653,1153198,44123,car
QLD,Dawson,-20.204,148.003,QLD,Herbert,-19.208,146.616,255803,10392,car
QLD,Dawson,-20.204,148.003,QLD,Hinkler,-25.183,152.385,896788,35884,car
QLD,Dawson,-20.204,148.003,QLD,Leichhardt,-14.357,143.121,1126142,66454,car
QLD,Dawson,-20.204,148.003,QLD,Lilley,-27.377,153.071,1166706,46676,car
QLD,Dawson,-20.204,148.003,QLD,Longman,-27.014,152.895,1134659,45445,car
QLD,Dawson,-20.204,148.003,QLD,Maranoa,-25.807,144.718,962277,60178,car
QLD,Dawson,-20.204,148.003,QLD,McPherson,-28.148,153.399,1270123,50610,car
QLD,Dawson,-20.204,148.003,QLD,Moncrieff,-28.008,153.385,1249560,49978,car
QLD,Dawson,-20.204,148.003,QLD,Moreton,-27.564,153.031,1187256,48030,car
QLD,Dawson,-20.204,148.003,QLD,Oxley,-27.609,152.933,1193512,48136,car
QLD,Dawson,-20.204,148.003,QLD,Petrie,-27.246,153.039,1149277,46023,car
QLD,Dawson,-20.204,148.003,QLD,Rankin,-27.642,153.094,1199771,47976,car
QLD,Dawson,-20.204,148.003,QLD,Ryan,-27.47,152.851,1193272,48482,car
QLD,Dawson,-20.204,148.003,QLD,Wide Bay,-25.913,152.559,988029,39375,car
QLD,Dawson,-20.204,148.003,QLD,Wright,-27.917,152.674,1248765,50208,car
QLD,Dawson,-20.204,148.003,QLD,Brisbane Airport,-27.394903,153.121228,1172022,46784,car
QLD,Dickson,-27.271,152.847,QLD,Fadden,-27.793072,153.356213,96426,4921,car
QLD,Dickson,-27.271,152.847,QLD,Fairfax,-26.586,152.888,111641,5192,car
QLD,Dickson,-27.271,152.847,QLD,Fisher,-26.789,152.899,81211,4458,car
QLD,Dickson,-27.271,152.847,QLD,Flynn,-24.491,149.664,647225,27556,car
QLD,Dickson,-27.271,152.847,QLD,Forde,-27.762,153.181,80496,4333,car
QLD,Dickson,-27.271,152.847,QLD,Griffith,-27.486,153.062,39965,2906,car
QLD,Dickson,-27.271,152.847,QLD,Groom,-27.484,151.653,192286,9519,car
QLD,Dickson,-27.271,152.847,QLD,Herbert,-19.208,146.616,1359068,54617,car
QLD,Dickson,-27.271,152.847,QLD,Hinkler,-25.183,152.385,320898,13121,car
QLD,Dickson,-27.271,152.847,QLD,Leichhardt,-14.357,143.121,2229407,110679,car
QLD,Dickson,-27.271,152.847,QLD,Lilley,-27.377,153.071,34918,2441,car
QLD,Dickson,-27.271,152.847,QLD,Longman,-27.014,152.895,53754,3202,car
QLD,Dickson,-27.271,152.847,QLD,Maranoa,-25.807,144.718,1079997,55922,car
